Name,Type,Page,Page Number,Schematic,PartPin,LocationX,LocationY,Zone,IREF
"SD2_DATA7","OffPage","05 EMMC NAND","5","MAIN","U302A.B6","137","180","5D","{6}"
"NAND_nCE1","OffPage","06 CPU PERI1","6","MAIN","U101J.B5","520","140","4D","{5}"
"NAND_nCE1","OffPage","05 EMMC NAND","5","MAIN","R327.1,U512.10","150","970","5A","{6}"
"QSPIA_DATA2","OffPage","06 CPU PERI1","6","MAIN","U101J.B5","750","140","3D","{5}"
"SD2_DATA3","OffPage","06 CPU PERI1","6","MAIN","U101J.D6","750","270","3D","{5}"
"SD2_DATA3","OffPage","05 EMMC NAND","5","MAIN","U302A.B2","137","140","5D","{6}"
"NAND_DATA3","OffPage","06 CPU PERI1","6","MAIN","U101J.D6","440","270","4D","{5}"
"NAND_DATA3","OffPage","05 EMMC NAND","5","MAIN","U512.32","530","1040","4A","{6}"
"NAND_DATA1","OffPage","06 CPU PERI1","6","MAIN","U101J.B7","440","250","4D","{5}"
"NAND_DATA1","OffPage","05 EMMC NAND","5","MAIN","U512.30","530","1060","4A","{6}"
"SD2_DATA1","OffPage","06 CPU PERI1","6","MAIN","U101J.B7","750","250","3D","{5}"
"SD2_DATA1","OffPage","05 EMMC NAND","5","MAIN","U302A.A4","137","120","5D","{6}"
"SD1_DATA2","OffPage","09 CONNECTOR","9","MAIN","U510.52","320","330","4C","{6}"
"SD1_DATA2","OffPage","06 CPU PERI1","6","MAIN","U101I.B1","1340","750","1B","{9}"
"GPIO_9","OffPage","09 CONNECTOR","9","MAIN","U511.15","870","390","3C","{6}"
"GPIO_9","OffPage","06 CPU PERI1","6","MAIN","U101K.M15","510","690","4B","{9}"
"SD1_nRST","OffPage","06 CPU PERI1","6","MAIN","U101K.M15","750","690","3B","{9}"
"SD2_CLK","OffPage","06 CPU PERI1","6","MAIN","C517.2,R525.2","750","180","3D","{5}"
"SD2_CLK","OffPage","05 EMMC NAND","5","MAIN","U302A.M6","150","220","5D","{6}"
"NAND_nRE","OffPage","06 CPU PERI1","6","MAIN","C517.2,R525.2","520","180","4D","{5}"
"NAND_nRE","OffPage","05 EMMC NAND","5","MAIN","U512.8","150","950","5A","{6}"
"NAND_nREADY","OffPage","06 CPU PERI1","6","MAIN","U101J.A3","520","210","4D","{5}"
"NAND_nREADY","OffPage","05 EMMC NAND","5","MAIN","R328.2","150","940","5A","{6}"
"QSPIA_DATA0","OffPage","06 CPU PERI1","6","MAIN","U101J.A3","750","210","3D","{5}"
"USB_OTG2_DP","OffPage","09 CONNECTOR","9","MAIN","U511.56","740","290","3C","{6}"
"USB_OTG2_DP","OffPage","06 CPU PERI1","6","MAIN","U101F.U13","1300","600","2B","{9}"
"ENET1_TX_CLK","OffPage","09 CONNECTOR","9","MAIN","U511.29","870","530","3C","{6}"
"ENET1_TX_CLK","OffPage","06 CPU PERI1","6","MAIN","C512.2,R523.2","500","800","4B","{9}"
"SD2_DATA4","OffPage","06 CPU PERI1","6","MAIN","U101J.C6","750","280","3C","{5}"
"SD2_DATA4","OffPage","05 EMMC NAND","5","MAIN","U302A.B3","137","150","5D","{6}"
"NAND_DATA4","OffPage","06 CPU PERI1","6","MAIN","U101J.C6","440","280","4C","{5}"
"NAND_DATA4","OffPage","05 EMMC NAND","5","MAIN","U512.41","530","950","4A","{6}"
"LCD_VSYNC","OffPage","09 CONNECTOR","9","MAIN","U510.43","320","420","4C","{6}"
"LCD_VSYNC","OffPage","06 CPU PERI1","6","MAIN","U101D.C9","1360","140","1D","{9}"
"USB_OTG1_PWR","OffPage","06 CPU PERI1","6","MAIN","U101K.M16","750","640","3B","{9}"
"GPIO_4","OffPage","09 CONNECTOR","9","MAIN","U511.14","870","380","3C","{6}"
"GPIO_4","OffPage","06 CPU PERI1","6","MAIN","U101K.M16","510","640","4B","{9}"
"SD2_DATA0","OffPage","06 CPU PERI1","6","MAIN","U101J.D7","750","240","3D","{5}"
"SD2_DATA0","OffPage","05 EMMC NAND","5","MAIN","R739.1,U302A.A3","137","110","5D","{6}"
"NAND_DATA0","OffPage","06 CPU PERI1","6","MAIN","U101J.D7","440","240","4D","{5}"
"NAND_DATA0","OffPage","05 EMMC NAND","5","MAIN","U512.29","530","1070","4A","{6}"
"ENET1_TXD1","OffPage","09 CONNECTOR","9","MAIN","U511.28","870","520","3C","{6}"
"ENET1_TXD1","OffPage","06 CPU PERI1","6","MAIN","U101H.E14","500","780","4B","{9}"
"NAND_ALE","OffPage","06 CPU PERI1","6","MAIN","U101J.B4","520","160","4D","{5}"
"NAND_ALE","OffPage","05 EMMC NAND","5","MAIN","U512.17","320","1040","4A","{6}"
"SD2_nRST","OffPage","06 CPU PERI1","6","MAIN","U101J.B4","750","160","3D","{5}"
"SD2_nRST","OffPage","05 EMMC NAND","5","MAIN","R302.2,U302A.K5","150","240","5D","{6}"
"NAND_DATA2","OffPage","06 CPU PERI1","6","MAIN","U101J.A7","440","260","4D","{5}"
"NAND_DATA2","OffPage","05 EMMC NAND","5","MAIN","U512.31","530","1050","4A","{6}"
"SD2_DATA2","OffPage","06 CPU PERI1","6","MAIN","U101J.A7","750","260","3D","{5}"
"SD2_DATA2","OffPage","05 EMMC NAND","5","MAIN","U302A.A5","137","130","5D","{6}"
"SD2_CMD","OffPage","06 CPU PERI1","6","MAIN","R527.2","750","190","3D","{5}"
"SD2_CMD","OffPage","05 EMMC NAND","5","MAIN","R740.1,U302A.M5","150","200","5D","{6}"
"NAND_nWE","OffPage","06 CPU PERI1","6","MAIN","R527.2","520","190","4D","{5}"
"NAND_nWE","OffPage","05 EMMC NAND","5","MAIN","U512.18","320","1050","4A","{6}"
"LCD_DE","OffPage","09 CONNECTOR","9","MAIN","U510.46","320","390","4C","{6}"
"LCD_DE","OffPage","06 CPU PERI1","6","MAIN","U101D.B8","1360","120","1D","{9}"
"SD2_DATA5","OffPage","06 CPU PERI1","6","MAIN","U101J.B6","750","290","3C","{5}"
"SD2_DATA5","OffPage","05 EMMC NAND","5","MAIN","U302A.B4","137","160","5D","{6}"
"NAND_DATA5","OffPage","06 CPU PERI1","6","MAIN","U101J.B6","440","290","4C","{5}"
"NAND_DATA5","OffPage","05 EMMC NAND","5","MAIN","U512.42","530","940","4A","{6}"
"ENET2_TXD0","OffPage","09 CONNECTOR","9","MAIN","U510.36","320","490","4C","{6}"
"ENET2_TXD0","OffPage","06 CPU PERI1","6","MAIN","U101H.A15","500","860","4A","{9}"
"ENET1_RXD1","OffPage","09 CONNECTOR","9","MAIN","U511.24","870","480","3C","{6}"
"ENET1_RXD1","OffPage","06 CPU PERI1","6","MAIN","U101H.E17","500","820","4B","{9}"
"ENET2_RXER","OffPage","09 CONNECTOR","9","MAIN","U510.34","320","510","4C","{6}"
"ENET2_RXER","OffPage","06 CPU PERI1","6","MAIN","U101H.D16","500","920","4A","{9}"
"ECSPI4_SS0","OffPage","06 CPU PERI1","6","MAIN","U101H.D16","760","920","3A","{9}"
"GPIO_2","OffPage","09 CONNECTOR","9","MAIN","U511.13","870","370","3C","{6}"
"GPIO_2","OffPage","06 CPU PERI1","6","MAIN","U101K.L14","510","620","4B","{9}"
"USB_OTG2_PWR","OffPage","06 CPU PERI1","6","MAIN","U101K.L14","750","620","3B","{9}"
"GPIO_0","OffPage","09 CONNECTOR","9","MAIN","U511.51","740","340","3C","{6}"
"GPIO_0","OffPage","06 CPU PERI1","6","MAIN","U101K.K13","510","600","4B","{9}"
"USB_OTG1_ID","OffPage","06 CPU PERI1","6","MAIN","U101K.K13","750","600","3B","{9}"
"ENET1_TXD0","OffPage","09 CONNECTOR","9","MAIN","U511.23","870","470","3C","{6}"
"ENET1_TXD0","OffPage","06 CPU PERI1","6","MAIN","U101H.E15","500","770","4B","{9}"
"USB_OTG2_OC","OffPage","06 CPU PERI1","6","MAIN","U101K.L17","750","630","3B","{9}"
"GPIO_3","OffPage","09 CONNECTOR","9","MAIN","U511.47","740","380","3C","{6}"
"GPIO_3","OffPage","06 CPU PERI1","6","MAIN","U101K.L17","510","630","4B","{9}"
"SD1_DATA3","OffPage","09 CONNECTOR","9","MAIN","U510.51","320","340","4C","{6}"
"SD1_DATA3","OffPage","06 CPU PERI1","6","MAIN","U101I.A2","1340","760","1B","{9}"
"SD1_CLK","OffPage","09 CONNECTOR","9","MAIN","U510.54","320","310","4C","{6}"
"SD1_CLK","OffPage","06 CPU PERI1","6","MAIN","C523.1,R528.2","1340","700","1B","{9}"
"LCD_PCLK","OffPage","09 CONNECTOR","9","MAIN","U510.45","320","400","4C","{6}"
"LCD_PCLK","OffPage","06 CPU PERI1","6","MAIN","R521.2","1360","100","1D","{9}"
"ENET1_CRS_DV","OffPage","09 CONNECTOR","9","MAIN","U511.25","870","490","3C","{6}"
"ENET1_CRS_DV","OffPage","06 CPU PERI1","6","MAIN","U101H.E16","500","840","4B","{9}"
"LCD_HSYNC","OffPage","09 CONNECTOR","9","MAIN","U510.44","320","410","4C","{6}"
"LCD_HSYNC","OffPage","06 CPU PERI1","6","MAIN","U101D.D9","1360","130","1D","{9}"
"ENET1_TXEN","OffPage","09 CONNECTOR","9","MAIN","U511.27","870","510","3C","{6}"
"ENET1_TXEN","OffPage","06 CPU PERI1","6","MAIN","U101H.F15","500","790","4B","{9}"
"GPIO_7","OffPage","09 CONNECTOR","9","MAIN","U511.45","740","400","3C","{6}"
"GPIO_7","OffPage","06 CPU PERI1","6","MAIN","U101K.L16","510","670","4B","{9}"
"ENET_MDC","OffPage","06 CPU PERI1","6","MAIN","U101K.L16","750","670","3B","{9}"
